name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
8159 sideroad 30 ,2019-03-04,-9.7,-17.3,-13.5,-14.1,-25.2,-19.5,-16.3,79.9,1.789,100,25,snow,7,16.7,43,29.6,273.3,1016,60.1,12.8,130.9,11.3,6,,2019-03-04T06:53:04,2019-03-04T18:13:32,0.93,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-03-05,-11.5,-17.3,-14.3,-21.1,-25.5,-22.9,-17.6,76.6,0.344,100,41.67,snow,0.3,19.6,44.2,31.3,253.3,1015.3,56.1,10.7,141.5,12.2,5,,2019-03-05T06:51:21,2019-03-05T18:14:48,0.97,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-03-06,-12.4,-16,-14.2,-15.2,-25.2,-21.7,-17.7,75.2,1.132,100,33.33,snow,0.1,19.4,44.6,31.6,271.1,1021.4,49.6,14.4,154.8,13.2,6,,2019-03-06T06:49:37,2019-03-06T18:16:04,0,"Snow, Partially cloudy",Becoming cloudy in the afternoon with a chance of snow throughout the day.,snow,"71352099999,CZEL,71368099999,D0200,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-03-07,-8.6,-18,-13.1,-15.2,-23,-17.7,-16,79.4,4.371,100,25,snow,0.2,18.1,40.9,26.6,277.7,1025.6,43.4,12.3,148,12.8,7,,2019-03-07T06:47:53,2019-03-07T18:17:20,0.04,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-03-08,-3.9,-19.6,-11.6,-5.2,-23.1,-13.5,-15.3,75.6,1.171,100,4.17,snow,0.1,14.6,26.3,12.5,261.2,1025.3,7.1,14.7,186.5,16.2,7,,2019-03-08T06:46:08,2019-03-08T18:18:35,0.07,Snow,Clear conditions throughout the day with morning snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-03-09,-0.6,-16.7,-7,-6.2,-17.8,-11.5,-11.5,72.2,1.061,100,8.33,snow,0,12,58.1,42.5,93.2,1022.2,43.8,13,189.1,16.4,7,,2019-03-09T06:44:23,2019-03-09T18:19:51,0.11,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-03-10,4.2,-1,1.3,-0.6,-8.4,-4.5,-0.3,88.8,6.82,100,66.67,"rain,snow",2.2,10.2,65.9,41.8,229.5,1005.1,99.3,11.2,23.1,1.9,1,,2019-03-10T07:42:38,2019-03-10T19:21:06,0.14,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-03-11,0.6,-3.8,-1.6,-6.1,-9.9,-8.5,-4.8,79.3,2.664,100,25,"rain,snow",2.9,10.6,56.8,38.2,271.6,1018.7,86.4,14,55.6,4.8,3,,2019-03-11T07:40:52,2019-03-11T19:22:20,0.17,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,D8043,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-03-12,0.3,-4.2,-2.5,-3.4,-10.9,-7.9,-6.7,73.6,3.327,100,20.83,"rain,snow",0,11,40.6,26.6,282.7,1026.3,39.3,14.7,192.8,16.7,7,,2019-03-12T07:39:06,2019-03-12T19:23:35,0.21,"Snow, Rain, Partially cloudy",Clearing in the afternoon with rain or snow.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-03-13,3.9,-4.8,-0.4,2.5,-7.1,-2.9,-4,77.4,0.009,100,4.17,rain,0,10.4,29.5,17.4,154.5,1020.6,84.1,15.2,48.4,4.2,2,,2019-03-13T07:37:19,2019-03-13T19:24:49,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71534099999,AV116,71263099999,71833099999,CXTO"
8159 sideroad 30 ,2019-03-14,9.4,0.1,4.2,5.7,-3,1.4,2.1,86,3.854,100,25,rain,0,8.7,44.2,31.4,129.9,1010.1,92.4,9.5,50.2,4.4,2,,2019-03-14T07:35:32,2019-03-14T19:26:03,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"71352099999,CZEL,71368099999,71624099999,D0200,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-03-15,8.2,-0.7,3.8,5.3,-7.1,-0.9,2.4,90.3,5.365,100,58.33,"rain,snow",0.3,4.2,51.8,31.6,242.1,1003.9,91.3,12.5,50.1,4.1,2,,2019-03-15T07:33:45,2019-03-15T19:27:17,0.31,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,D8043,CWLS,CXHM,71631099999,AV116,71263099999,71833099999,CXTO"
8159 sideroad 30 ,2019-03-16,-1.9,-4.8,-3.3,-8.1,-10.9,-10.1,-6,81,1.029,100,41.67,"rain,snow",0.5,4.3,52.2,33,289,1018.2,77.9,14.8,145.2,12.4,6,,2019-03-16T07:31:57,2019-03-16T19:28:31,0.35,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,CWLS,CXHM,71631099999,AV116,71833099999,CXTO"
8159 sideroad 30 ,2019-03-17,-0.5,-8.2,-3.8,-3.2,-12.5,-8.8,-8,73.7,0.913,100,12.5,"rain,snow",0.2,4.6,42.8,22.6,278.3,1024.1,62.6,14.7,197.1,16.9,7,,2019-03-17T07:30:09,2019-03-17T19:29:44,0.38,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-03-18,0.2,-5,-2.1,-2.6,-7.8,-5.5,-5.9,76,0.781,100,4.17,"rain,snow",0.5,4.3,45.4,26.7,285.9,1025.4,40,14.7,176.9,15.3,8,,2019-03-18T07:28:21,2019-03-18T19:30:58,0.42,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-03-19,4.1,-8.4,-1.2,1.2,-8.4,-3.1,-5.2,76.7,2.52,100,20.83,"rain,snow",0.3,4.4,41,17.7,260.8,1028.2,27.7,12.5,203.4,17.5,7,,2019-03-19T07:26:33,2019-03-19T19:32:11,0.45,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-03-20,6.9,-2.7,1.8,3.7,-5.1,-1.2,-2.4,75.8,1.793,100,25,"rain,snow",0,2.9,40,25.9,201.8,1022.1,42.6,13,191.8,16.6,7,,2019-03-20T07:24:45,2019-03-20T19:33:24,0.5,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with rain or snow.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-03-21,5.3,0,2.4,3.7,-3.3,-0.3,1.3,92.9,1.325,100,25,"rain,snow",1.1,1.4,27.4,14.3,204.5,1012.7,98.9,8.5,49.2,4.2,3,,2019-03-21T07:22:57,2019-03-21T19:34:37,0.52,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,AV116,71263099999,71833099999"
8159 sideroad 30 ,2019-03-22,1,-3.9,-0.9,-1.9,-12.1,-6.7,-3.6,82.6,1.898,100,20.83,"rain,snow",0,1.2,54.7,36.8,325.8,1008.2,86.5,14.1,133.6,11.7,6,,2019-03-22T07:21:08,2019-03-22T19:35:50,0.55,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-03-23,1.5,-8,-3.3,-3.8,-16.1,-9.8,-9.6,62.8,1.601,100,16.67,"rain,snow",0,0.9,51.3,31.1,306.7,1021.2,1.3,14.7,235,20.3,8,,2019-03-23T07:19:20,2019-03-23T19:37:02,0.58,"Snow, Rain",Clear conditions throughout the day with rain or snow.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-03-24,6.3,-2.6,1.6,2.5,-6.5,-2.5,-2.8,72.7,1.365,100,8.33,"rain,snow",0.3,1,42.1,23,277,1019.5,58.2,14.7,117,10,4,,2019-03-24T07:17:32,2019-03-24T19:38:15,0.62,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"71352099999,CZEL,71368099999,D8043,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-03-25,2.1,-5.9,-2.1,-1.7,-10.1,-6.5,-11.4,51.2,0,0,0,"rain,snow",0.3,1.3,34.9,22.2,357.6,1023.5,8.6,14.7,242.5,20.9,8,,2019-03-25T07:15:43,2019-03-25T19:39:27,0.65,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,D8043,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-03-26,3,-6.2,-1.8,0.8,-10.7,-5.1,-11.4,51.6,0.399,100,4.17,snow,0,1,41.1,14.9,349.7,1029.4,1.3,14.7,244.1,21,8,,2019-03-26T07:13:55,2019-03-26T19:40:39,0.68,Snow,Clear conditions throughout the day with early morning snow.,rain,"71352099999,CZEL,71368099999,D8043,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-03-27,7.5,-4.8,0.8,4.5,-7.1,-1.3,-8.3,54,0.781,100,4.17,rain,0,0.8,33.8,19.1,190.4,1028.5,42.8,14.7,235.8,20.6,8,,2019-03-27T07:12:06,2019-03-27T19:41:51,0.72,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-03-28,9.5,-0.8,4.4,7.3,-3.6,1.9,-0.2,72.4,0.837,100,8.33,rain,0,0.6,46.4,25.1,210.6,1017.8,83,14.7,103.3,8.7,7,,2019-03-28T07:10:18,2019-03-28T19:43:04,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-03-29,8.2,1.3,4.5,5.8,-0.7,2.4,-2.6,62.2,0.624,100,4.17,rain,0,0.9,33.1,17.4,338.6,1018.7,57.7,14.7,231.7,19.9,8,,2019-03-29T07:08:30,2019-03-29T19:44:16,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-03-30,3.3,-0.3,0.9,1.2,-4.9,-3.1,-0.2,92.3,25.101,100,70.83,"rain,snow",5.6,2.2,64.8,17.6,50.9,1009.1,99.9,7.3,23.2,2,1,,2019-03-30T07:06:42,2019-03-30T19:45:28,0.81,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-03-31,-0.7,-6.1,-3.1,-5.7,-13.8,-9.7,-4.7,88.7,4.532,100,54.17,"rain,snow",3.7,7.7,47.5,34,306.5,1013.8,84.1,11.8,118.8,10.1,6,,2019-03-31T07:04:55,2019-03-31T19:46:40,0.85,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-01,-0.2,-8.9,-4.1,-5.3,-13,-9.1,-8.2,73.5,1.366,100,8.33,"rain,snow",0,5.6,44.6,20.7,257.4,1025.3,29.7,14.7,253.3,22.1,9,,2019-04-01T07:03:07,2019-04-01T19:47:51,0.88,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"71352099999,CZEL,71368099999,D8043,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-02,5.9,-1.8,1.9,2.1,-6.3,-2.2,-4,65.6,1.17,100,8.33,"rain,snow",0,2.9,38.8,27.4,193.5,1019.2,78,14.7,146.1,12.6,6,,2019-04-02T07:01:20,2019-04-02T19:49:03,0.91,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"71352099999,CZEL,71368099999,D8043,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-03,4,-1.8,2.3,-0.4,-5.2,-2.7,-4.2,63.3,2.349,100,12.5,rain,0,1.1,67.4,45,276.8,1017.7,38.2,14.7,201.3,17.5,8,,2019-04-03T06:59:33,2019-04-03T19:50:15,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-04,3,-4.1,-0.7,3,-8,-3.3,-8,59.5,0,0,0,,0,0.3,31.3,13.2,346.5,1031.3,50.1,14.7,226.8,19.6,8,,2019-04-04T06:57:47,2019-04-04T19:51:27,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-05,2,-1.5,0.1,1.6,-7,-3.7,-3.2,79.3,0.753,100,16.67,"rain,snow",0,0.7,32.8,22,102.5,1023.8,99.9,12.2,55.1,4.8,2,,2019-04-05T06:56:01,2019-04-05T19:52:39,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"71352099999,CZEL,71368099999,71624099999,D8043,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-06,12.4,1.3,6.3,12.4,-0.9,5.3,4.1,86.3,0,0,0,,0,0.3,36,15.3,306.5,1022.7,71.6,9.4,139.7,12.2,6,,2019-04-06T06:54:15,2019-04-06T19:53:50,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-07,12.5,3.6,8.1,12.5,2.4,6.7,4.5,78.9,5.702,100,12.5,rain,0,0,40.4,29.8,101.5,1019.1,88.5,12.3,142.1,12.3,6,,2019-04-07T06:52:30,2019-04-07T19:55:02,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-08,11.1,3.1,7.8,11.1,1.3,6.5,6.5,91.9,4.299,100,45.83,rain,0,0.2,54.8,33.3,297.4,1007.9,77.9,9.2,98.1,8.5,5,,2019-04-08T06:50:45,2019-04-08T19:56:14,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-09,6.5,2.5,4.6,3.5,-1.8,0.9,2.9,89,1.255,100,33.33,rain,0,0.7,53,37.2,299.9,1005.5,84.6,12.1,140.4,12.1,7,,2019-04-09T06:49:00,2019-04-09T19:57:25,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,D8043,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-10,5.4,-1.2,1.6,2.2,-6.2,-2.3,-3.5,70.9,0.005,100,4.17,"rain,snow",0,0.5,34.6,17.5,1.7,1015.9,92.5,14.7,178.3,15.4,7,,2019-04-10T06:47:17,2019-04-10T19:58:37,0.19,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-11,1.2,-2,-0.7,-4.3,-8.2,-6.7,-5.1,72.6,2.007,100,25,"rain,snow",0.1,0.2,54.7,35.6,82.7,1021.5,91.5,14.6,52,4.6,2,,2019-04-11T06:45:33,2019-04-11T19:59:49,0.22,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-12,15.2,0.8,8.5,15.2,-5.5,6.3,4.3,75.4,3.84,100,20.83,"rain,snow",0,0.1,74.9,33.3,151.4,1010.7,72.4,14.7,96.8,8.5,4,,2019-04-12T06:43:50,2019-04-12T20:01:00,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-13,11.4,0.7,6.7,11.4,-2,4.8,-0.8,61.2,0.781,100,4.17,rain,0,0.1,58.3,37.3,260,1015.7,0,14.7,260.4,22.5,8,,2019-04-13T06:42:08,2019-04-13T20:02:12,0.29,Rain,Clear conditions throughout the day with morning rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-14,2.7,-0.2,1,1.5,-5.7,-3.9,-1,86.7,10.674,100,50,"rain,snow",1.3,0.1,54.6,40.2,70.2,1009,90.8,13.7,28.6,2.5,1,,2019-04-14T06:40:27,2019-04-14T20:03:24,0.33,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-15,6,-0.6,1.9,0.9,-5.9,-2.7,-2.2,77,4.092,100,33.33,"rain,snow",0.5,0.1,50.8,36.8,315.5,1004.4,64.3,11.9,172.5,14.7,8,,2019-04-15T06:38:46,2019-04-15T20:04:35,0.37,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-16,4.6,-2.3,1.4,3.3,-5.4,-0.1,-1.5,81.8,2.732,100,29.17,"rain,snow",0.2,0.1,31.3,14.2,230.4,1018.6,74.7,12.4,82.7,7.1,4,,2019-04-16T06:37:06,2019-04-16T20:05:47,0.4,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-17,12.9,-0.6,6.2,12.9,-3.7,4.2,-1.8,59.5,0.045,100,12.5,"rain,snow",0,0.1,41,25,92.1,1018.3,34.3,11.5,274,23.7,9,,2019-04-17T06:35:26,2019-04-17T20:06:59,0.44,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-18,18.1,6,12.5,18.1,2.5,11.5,8.6,77.7,5.569,100,50,rain,0,0.1,52.6,32.6,198.9,1004.5,85.8,14.6,119.3,10.1,5,,2019-04-18T06:33:48,2019-04-18T20:08:10,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-19,11.7,3.9,7.3,11.7,-0.9,4.6,6.3,93,20.325,100,83.33,rain,0,0.1,49,25.5,20.7,1003.5,100,12.5,33,2.7,2,,2019-04-19T06:32:10,2019-04-19T20:09:22,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-20,6.9,2.7,4.9,6.5,-2.2,1.2,3.9,93.1,11.437,100,70.83,rain,0,0.1,51.4,35.4,55.2,1006,99.8,13.9,43.7,3.9,1,,2019-04-20T06:30:33,2019-04-20T20:10:34,0.54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-21,13.1,4.4,8.4,13.1,3.3,8,6.2,86.7,0.003,100,4.17,rain,0,0.1,22,9.2,275.6,1015.7,87.1,12.5,104.4,8.9,4,,2019-04-21T06:28:57,2019-04-21T20:11:45,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-22,17.8,3.5,10.8,17.8,3.5,10.6,5.7,74.1,0.011,100,4.17,rain,0,0.1,31.3,17.1,145,1022.4,22.2,10.5,218.7,18.8,8,,2019-04-22T06:27:21,2019-04-22T20:12:57,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-23,14.4,3.9,8.9,14.4,-2.2,6.8,6.5,85.2,6.01,100,33.33,rain,0,0.1,56.1,40.1,261.6,1011.3,81.5,13.9,79.3,6.6,3,,2019-04-23T06:25:47,2019-04-23T20:14:08,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-24,11.7,0.8,5.8,11.7,-4.3,2.8,1.8,76.3,2.123,100,12.5,"rain,snow",0,0.1,42.5,27.7,308.8,1013.7,60.5,14.7,213.3,18.2,8,,2019-04-24T06:24:14,2019-04-24T20:15:20,0.67,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-25,15.1,-1.1,7.5,15.1,-2.4,6.9,1.1,68.7,0,0,0,,0,0.1,27.7,16.1,122.7,1011.8,57.4,12.2,235.8,20.5,9,,2019-04-25T06:22:42,2019-04-25T20:16:31,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,71297099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-26,9.6,3.2,6.9,8.4,-2.6,3.1,4.9,87.4,21.237,100,62.5,rain,0,0.1,63.4,40,338.8,996.9,91.7,10.6,43.1,3.7,2,,2019-04-26T06:21:10,2019-04-26T20:17:42,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,71624099999,D8043,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-27,5.1,-1.4,1.5,1.7,-9.2,-4.4,-1.6,80,0.821,100,29.17,"rain,snow",0,0.1,65.3,43,296.8,1006.9,92.1,14.2,179.3,15.5,8,,2019-04-27T06:19:40,2019-04-27T20:18:53,0.76,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-28,8,0.7,3.8,4.6,-3.5,0.8,-4,58.7,0,0,0,,0,0.1,38.5,24.5,345.5,1019.4,40.8,14.7,306,26.5,9,,2019-04-28T06:18:11,2019-04-28T20:20:04,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-29,5.9,-3.2,1.4,2.2,-5.5,-2.6,-3,74.3,2.583,100,33.33,"rain,snow",0,0.1,40.7,26.4,93.5,1025.9,72.7,13.2,116.2,10.1,5,,2019-04-29T06:16:43,2019-04-29T20:21:15,0.83,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-04-30,7.7,1.6,4.3,5.9,-2.4,1.9,2,85.9,0.107,100,12.5,"rain,snow",0,0.9,30.6,17,72,1026.2,97.6,13.1,97.5,8.6,3,,2019-04-30T06:15:16,2019-04-30T20:22:26,0.86,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-05-01,9.6,3.4,6,9,-2.3,2.7,5.2,94.7,14.452,100,75,rain,0,0.2,50.7,34.2,98.8,1020.5,100,9.6,39.8,3.3,1,,2019-05-01T06:13:51,2019-05-01T20:23:36,0.89,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71352099999,71297099999,CZEL,71368099999,71624099999,D8043,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-05-02,16.9,4.4,9.3,16.9,2.3,8.3,7.2,87.3,0.043,100,8.33,rain,0,0,30.2,15.5,191.2,1020,83,13.1,122.8,10.6,4,,2019-05-02T06:12:26,2019-05-02T20:24:47,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-05-03,11.8,4.9,8.3,11.8,2,7.3,6.8,90.7,9.375,100,45.83,rain,0,0,23,16.2,51.5,1016.7,99.5,11.2,100.8,8.6,4,,2019-05-03T06:11:03,2019-05-03T20:25:57,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-05-04,12.1,6.9,9.1,12.1,5.2,8.5,7.4,89.8,0,0,0,,0,0,21.6,11.1,94.8,1014.8,81.5,13.5,87,7.5,3,,2019-05-04T06:09:41,2019-05-04T20:27:07,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-05-05,18.2,5.1,11.5,18.2,4.9,11.2,6,73.2,0.585,100,4.17,rain,0,0,18,11.1,348.8,1012.1,42,11.6,305.1,26.4,9,,2019-05-05T06:08:21,2019-05-05T20:28:17,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2019-05-06,19.9,5.1,12.5,19.9,4.6,12.4,7.7,74.7,0.009,100,4.17,rain,0,0,43.2,27.2,262,1014.9,34.2,13.7,211,18.4,8,,2019-05-06T06:07:02,2019-05-06T20:29:26,0.06,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
