name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
8159 sideroad 30 ,2015-03-07,-2.4,-7.8,-5.4,-5,-16,-11.1,-8.5,79.4,0.316,100,4.17,snow,12.8,18,37.8,26.2,238.9,1017.1,83.1,12.2,142.7,12.3,6,,2015-03-07T06:47:56,2015-03-07T18:17:18,0.57,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-03-08,-0.6,-5.9,-3.2,-5.2,-12.2,-8.4,-7.3,74.4,0.003,100,4.17,snow,0,22.4,54,26.4,264.2,1017.9,44.9,13.1,211.6,17.6,7,,2015-03-08T07:46:11,2015-03-08T19:18:34,0.6,"Snow, Partially cloudy",Clearing in the afternoon with early morning snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-03-09,3.3,-4,-0.1,-1.4,-8.1,-4.3,-4.2,74.4,0,0,0,,0,20.6,42.5,22.7,252.8,1020.3,24.7,14.1,204.9,17.7,7,,2015-03-09T07:44:26,2015-03-09T19:19:49,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-03-10,4.2,-8.2,-0.5,1.3,-8.2,-2.6,-2.1,89,0.399,100,4.17,snow,0,18.2,34.9,16.7,218.6,1018.1,45.2,6.5,141.9,12.3,5,,2015-03-10T07:42:41,2015-03-10T19:21:04,0.67,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-03-11,3.1,0.1,1.8,-0.7,-5.9,-2.7,-1.4,80.2,0,0,0,,0,15.5,43.9,31,289.8,1019.4,8.8,9.9,219,19,8,,2015-03-11T07:40:55,2015-03-11T19:22:19,0.7,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-03-12,1.4,-6.5,-2.1,-0.3,-9.7,-5.2,-9.9,58.6,0.025,100,8.33,snow,0,13.6,39.2,24.4,340.6,1035,4.5,14.4,219,18.9,7,,2015-03-12T07:39:09,2015-03-12T19:23:33,0.74,Snow,Clear conditions throughout the day with morning snow.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-03-13,5.1,-4.8,-0.7,2.9,-9,-4.1,-8.2,58.1,0.442,100,4.17,snow,0,12.7,30.6,18.3,109.4,1027.6,7.2,14.7,203.1,17.7,7,,2015-03-13T07:37:22,2015-03-13T19:24:48,0.75,Snow,Clear conditions throughout the day with early morning snow.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-03-14,2.9,0.1,1.4,2.2,-6.2,-2.1,0.5,93,0.885,100,20.83,"rain,snow",0,10.6,45.6,30.1,277.4,1011.5,97.5,7.1,78.9,6.8,4,,2015-03-14T07:35:35,2015-03-14T19:26:02,0.8,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71833099999"
8159 sideroad 30 ,2015-03-15,1.5,-2,-0.6,-0.6,-8,-5.9,-3,83.6,0,0,0,,0,5.2,48.9,33.2,312.6,1017.4,64.3,14.6,181.7,15.7,7,,2015-03-15T07:33:48,2015-03-15T19:27:16,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-03-16,6.8,-2,2,4.4,-4.8,0.1,-0.2,85.9,1.452,100,12.5,rain,0,2,33.8,16.3,245.1,1012.2,68.2,10.9,145.8,12.6,6,,2015-03-16T07:32:00,2015-03-16T19:28:29,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-03-17,3.2,-4.8,-0.9,2.4,-12,-6.8,-5,75.5,0.801,100,16.67,"rain,snow",0,1.3,60.1,40.7,322.7,1013.9,55.8,11.9,189.8,16.3,8,,2015-03-17T07:30:12,2015-03-17T19:29:43,0.91,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-03-18,-0.7,-8,-4.5,-6.9,-13.7,-10.1,-10.8,61.8,0.741,100,4.17,snow,0,0.8,49,30.9,304.1,1022.4,21.3,14.7,212.5,18.1,6,,2015-03-18T07:28:25,2015-03-18T19:30:56,0.94,"Snow, Partially cloudy",Becoming cloudy in the afternoon with early morning snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-03-19,1.7,-10,-4.2,1.7,-13.2,-6.5,-11.3,60.8,0.021,100,8.33,snow,4.4,3.2,28.4,11.2,168.9,1026.7,8.3,14.5,234.9,20.1,8,,2015-03-19T07:26:36,2015-03-19T19:32:09,0.97,Snow,Clear conditions throughout the day with morning snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-03-20,6.6,-3.2,1,4,-7.3,-1.9,-7.2,55.5,0,0,0,,0,4.4,30.6,17.8,180,1019.1,56.8,14.5,231.2,20,8,,2015-03-20T07:24:48,2015-03-20T19:33:22,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-03-21,2.9,-6.2,0.1,0.1,-14.4,-5.4,-2.9,81.3,1.637,100,33.33,"rain,snow",0.7,2.3,51.3,36.7,291.8,1014.5,71.5,11.8,164.8,14,7,,2015-03-21T07:23:00,2015-03-21T19:34:35,0.04,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71833099999"
8159 sideroad 30 ,2015-03-22,-5.5,-11.2,-8,-11.9,-17.6,-14.9,-12.9,68.4,1.033,100,16.67,snow,0,0.6,49.7,28.4,314,1024.2,36.1,24,246.6,21.2,8,,2015-03-22T07:21:12,2015-03-22T19:35:48,0.08,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"71352099999,CZEL,71624099999,71368099999,CWLS,CXHM,71631099999,71833099999"
8159 sideroad 30 ,2015-03-23,-4.4,-12.3,-8.2,-7.5,-18.5,-12.9,-15.1,59.1,0.016,100,4.17,snow,4.4,2.8,36.7,14.1,5.3,1027.6,35.4,22.8,243.6,21.1,8,,2015-03-23T07:19:23,2015-03-23T19:37:01,0.11,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"71352099999,CZEL,71624099999,71368099999,CWLS,CXHM,71631099999,71833099999"
8159 sideroad 30 ,2015-03-24,2.5,-10.8,-4.7,1.7,-15,-7.6,-12.4,56.3,0,0,0,,0,1.7,22.7,12.6,98.1,1027.9,40.1,21.4,247.7,21.4,8,,2015-03-24T07:17:35,2015-03-24T19:38:13,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71833099999"
8159 sideroad 30 ,2015-03-25,4.4,-5.8,-0.5,1.2,-10,-5,-2.5,86.9,1.399,100,20.83,"rain,snow",0,0.3,48.2,24.4,146.2,1016.8,72.5,15.9,71.3,6.2,3,,2015-03-25T07:15:46,2015-03-25T19:39:25,0.17,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"71352099999,CZEL,71624099999,71368099999,CWLS,CXHM,71631099999,71833099999"
8159 sideroad 30 ,2015-03-26,2.9,-0.2,1.4,-0.7,-4.3,-2.4,-0.9,84.9,0.003,100,4.17,"rain,snow",3.3,2.1,41.4,25.2,273.4,1010.9,95.8,13.4,76.5,6.6,3,,2015-03-26T07:13:58,2015-03-26T19:40:38,0.21,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-03-27,-0.3,-9.9,-5.5,-4.1,-17.8,-12.2,-8.6,79,0.283,100,8.33,snow,0,3.2,43.6,26.6,327.2,1013.5,80.9,14,201.5,17.4,7,,2015-03-27T07:12:10,2015-03-27T19:41:50,0.25,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-03-28,-3,-12.7,-8.1,-9.3,-19.8,-14.8,-15.2,57.3,1.756,100,12.5,snow,0,2.9,43.6,24.9,348.1,1022.3,5.2,14.3,269.2,23.3,9,,2015-03-28T07:10:21,2015-03-28T19:43:02,0.27,Snow,Clear conditions throughout the day with snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-03-29,3.7,-10.6,-3,-1.9,-13.4,-7.2,-9.1,66.8,0.446,100,12.5,"rain,snow",0.3,2.2,60.4,38.5,213.2,1019.9,22.5,14.3,247,21.1,8,,2015-03-29T07:08:33,2015-03-29T19:44:14,0.31,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-03-30,3.3,-1.9,1.1,-2.2,-6.1,-4.9,-1.8,81.4,1.726,100,45.83,"rain,snow",0.4,2.4,55.9,36.4,280.2,1007.7,58.2,14.5,213.2,18.6,8,,2015-03-30T07:06:46,2015-03-30T19:45:26,0.34,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-03-31,3.7,-4.2,-0.4,0.6,-6.3,-2.7,-4.4,75.6,0,0,0,,0,1.4,37.8,18.4,320.1,1011.5,39.2,14.9,211.9,18.2,7,,2015-03-31T07:04:58,2015-03-31T19:46:38,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-04-01,7.2,-6.2,0.8,5.5,-7,-1.3,-6.6,62.1,0,0,0,,0,0.2,26.3,13.1,172,1019.1,15.3,14.8,256.5,22.2,8,,2015-04-01T07:03:10,2015-04-01T19:47:50,0.41,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-04-02,14,-0.5,6.4,14,-3.5,4.8,1.9,75.3,2.882,100,25,rain,0,0.1,49.9,35.7,203,1010.5,64.3,13,200.1,17.3,7,,2015-04-02T07:01:23,2015-04-02T19:49:02,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71833099999"
8159 sideroad 30 ,2015-04-03,8.8,-0.5,4.1,8.1,-5.7,1.7,2.9,92.6,2.145,100,16.67,rain,0,0,33.8,21.6,298.2,1009.8,72.7,11.7,181,15.6,8,,2015-04-03T06:59:36,2015-04-03T19:50:13,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999"
8159 sideroad 30 ,2015-04-04,1.9,-2.9,-0.9,-3.6,-8.6,-6.4,-3.4,83.9,2.096,100,16.67,"rain,snow",1.5,0.6,47.9,26.6,293.1,1017.3,52,14.5,242.9,21,8,,2015-04-04T06:57:50,2015-04-04T19:51:25,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999"
8159 sideroad 30 ,2015-04-05,0.1,-6.7,-2.4,0.1,-9.3,-3.6,-4.2,87.2,1.637,100,29.17,"rain,snow",1.2,1.2,33.1,16.3,243.8,1021.4,76.8,13.6,93,8,3,,2015-04-05T06:56:04,2015-04-05T19:52:37,0.54,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999"
8159 sideroad 30 ,2015-04-06,9.1,-1.1,2.7,7,-4.7,-0.4,-1.4,76.3,0.661,100,4.17,"rain,snow",0,0.3,38.5,20.2,103.7,1021.7,45.4,13.7,238.9,20.5,8,,2015-04-06T06:54:18,2015-04-06T19:53:49,0.58,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-04-07,6.2,-0.2,2.6,2.6,-4.8,-1.7,-3.5,66.7,0,0,0,,0,0.2,39.6,27.3,90.2,1025.1,68.1,16.2,249.9,21.6,8,,2015-04-07T06:52:33,2015-04-07T19:55:00,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-04-08,2.2,-0.1,0.9,-2.6,-7.2,-4.9,-2.5,80.2,12.58,100,29.17,"rain,snow",0,0.2,53.3,38.1,85.3,1020.5,96.1,12.6,26,2.3,1,,2015-04-08T06:50:48,2015-04-08T19:56:12,0.65,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-04-09,7.3,0,2.5,4.5,-4.8,-1.6,2,96.9,7.692,100,33.33,"rain,snow",0,0.4,43.9,21.6,102.8,1014.8,100,3.2,43.4,3.5,2,,2015-04-09T06:49:03,2015-04-09T19:57:24,0.68,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-04-10,13.8,2.2,8.7,13.8,-3.3,5.8,6.3,84.9,4.411,100,33.33,rain,0,0.5,67,47.2,248.5,1003.1,86.6,13.3,128.7,11.1,5,,2015-04-10T06:47:19,2015-04-10T19:58:35,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-04-11,8.1,0.9,3.6,4.9,-4.8,-0.7,-1.6,70.1,0.661,100,4.17,rain,0,0.3,49.3,34.7,299.7,1019.4,52.7,16.2,265.3,22.8,9,,2015-04-11T06:45:36,2015-04-11T19:59:47,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71352099999,71297099999,CZEL,71368099999,71624099999,CWLS,71631099999,71263099999"
8159 sideroad 30 ,2015-04-12,16.5,-1,8,16.5,-1,7.8,0.2,62.6,0,0,0,,0,0.1,31.7,18,221.6,1023.3,4,15.6,289.1,24.8,9,,2015-04-12T06:43:53,2015-04-12T20:00:59,0.79,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-04-13,21.1,4,10.9,21.1,2.4,9.9,4.6,67.6,4.207,100,16.67,rain,0,0,60,43.7,227.2,1016.4,45.7,15.6,212.9,18.3,7,,2015-04-13T06:42:11,2015-04-13T20:02:10,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-04-14,14.1,1.4,7.6,14.1,-1,6.7,-1.4,59.5,0.558,100,8.33,rain,0,0,38.5,20.1,299.6,1022.7,8.7,16.2,288.1,25.1,9,,2015-04-14T06:40:30,2015-04-14T20:03:22,0.86,Rain,Clear conditions throughout the day with rain clearing later.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-04-15,14.5,1.1,7.8,14.5,-1,6.8,-4,45.6,0.037,100,8.33,rain,0,0,34.6,15,28.3,1027.8,9.3,16.1,298.6,25.7,9,,2015-04-15T06:38:49,2015-04-15T20:04:34,0.89,Rain,Clear conditions throughout the day with morning rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-04-16,17.6,1.8,8.2,17.6,-0.9,6.4,0.3,61.5,0.316,100,4.17,rain,0,0,46,28.9,156.2,1024.4,44.1,15.9,259.3,22.4,9,,2015-04-16T06:37:09,2015-04-16T20:05:45,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-04-17,18.5,7.8,12.2,18.5,6.5,11.6,6.6,72.8,0.025,100,8.33,rain,0,0,38.5,25.7,298.6,1016.4,36.7,11.5,282.9,24.5,9,,2015-04-17T06:35:29,2015-04-17T20:06:57,0.96,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-04-18,15.7,3.2,10.1,15.7,3.1,9.5,0.6,57.7,0,0,0,,0,0,43.4,31.6,349.8,1018,5,15.8,301.1,26,9,,2015-04-18T06:33:50,2015-04-18T20:08:09,0,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-04-19,10.7,1.9,6.4,10.7,-2.7,2.8,-2,55.8,0.032,100,4.17,rain,0,0,60.2,43.1,92.7,1018.3,21.3,16.2,278.5,24,8,,2015-04-19T06:32:13,2015-04-19T20:09:20,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-04-20,15.8,4.3,9.6,15.8,-0.9,7.3,7.6,88.5,13.958,100,70.83,rain,0,0.2,56.6,39.2,168.1,997,88.2,12.4,83.9,7.2,3,,2015-04-20T06:30:36,2015-04-20T20:10:32,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-04-21,7,3.3,4.9,3.5,-2.4,0.8,1.2,76.7,1.976,100,29.17,rain,0.1,0.1,67.7,41.1,245.6,1000.6,60.9,15.5,221.5,19.1,7,,2015-04-21T06:28:59,2015-04-21T20:11:43,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-04-22,4.7,-2.1,1.6,0.2,-7.1,-3,-1.3,81.1,2.159,100,54.17,"rain,snow",0.4,0.1,44.3,29.2,261.6,1002.6,73.8,15.5,211.2,18.5,8,,2015-04-22T06:27:24,2015-04-22T20:12:55,0.13,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-04-23,-0.8,-3.5,-1.7,-6.2,-10.2,-7.8,-5.1,77.7,0.737,100,20.83,"rain,snow",0.3,0.5,55.4,32.9,292.4,1010.1,84.6,16.1,179.8,15.5,6,,2015-04-23T06:25:50,2015-04-23T20:14:06,0.16,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-04-24,3.3,-2.6,-0.1,-1.9,-9.9,-5.4,-5.9,66.5,0,0,0,,0,0.1,43.8,30.8,306.6,1016.3,45.7,16.2,242.5,21,8,,2015-04-24T06:24:17,2015-04-24T20:15:18,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-04-25,9.7,-4.2,3,7.4,-6.9,1.1,-4.4,60.8,0.892,100,8.33,"rain,snow",0,0.2,34.6,16.5,19.1,1013.6,12.8,15.9,315.1,27.1,9,,2015-04-25T06:22:44,2015-04-25T20:16:29,0.25,"Snow, Rain",Clear conditions throughout the day with rain or snow clearing later.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-04-26,10.1,0.6,5,10.1,-3.2,1.9,-0.9,66,0,0,0,,0,0.1,40.3,27.6,349.3,1010.8,36.2,16.2,264.8,23,8,,2015-04-26T06:21:13,2015-04-26T20:17:40,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-04-27,9.5,1.9,5.2,6.8,-2.7,1.7,0.9,74.9,0.007,100,8.33,"rain,snow",0,0.1,36.9,24,348.8,1012.9,80.5,16.2,151.8,13.1,5,,2015-04-27T06:19:43,2015-04-27T20:18:51,0.29,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"71352099999,71297099999,CZEL,71368099999,71624099999,CWLS,71631099999,71263099999"
8159 sideroad 30 ,2015-04-28,15.7,1.2,8.4,15.7,-1.7,7,3.3,72.1,0,0,0,,0,0,36.7,20.2,329,1016.4,20.6,16.2,264.2,22.8,8,,2015-04-28T06:18:13,2015-04-28T20:20:02,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-04-29,17.3,3.1,10.2,17.3,0.4,9.1,3.1,63.8,0,0,0,,0,0,28.4,18.3,318,1010.2,2.8,16.2,282,24.5,9,,2015-04-29T06:16:45,2015-04-29T20:21:13,0.35,Clear,Clear conditions throughout the day.,clear-day,"71352099999,71297099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999"
8159 sideroad 30 ,2015-04-30,17.6,1.8,10.1,17.6,-0.6,9.3,4.3,70.8,1.153,100,8.33,rain,0,0,27.7,12.5,316.4,1009.8,44.4,16.1,282.5,24.5,9,,2015-04-30T06:15:19,2015-04-30T20:22:24,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-05-01,18.9,5.3,12.5,18.9,3.6,12,4,59.9,0,0,0,,0,0,33.1,16.4,3.5,1016.1,30,15.9,224.4,19.5,7,,2015-05-01T06:13:53,2015-05-01T20:23:34,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-05-02,21.2,3.2,13,21.2,1.3,12.8,2.9,54.9,0.441,100,4.17,rain,0,0,38.9,26.9,273.4,1016.8,12.6,16.2,292.4,25.2,9,,2015-05-02T06:12:29,2015-05-02T20:24:45,0.45,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-05-03,24.6,5.4,15.3,24.6,5.4,15.3,3.9,52,0.661,100,4.17,rain,0,0,44.1,30.6,233.8,1016.7,20.5,15.4,280.1,24.2,8,,2015-05-03T06:11:05,2015-05-03T20:25:55,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71352099999,71297099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71534099999,CXTO"
8159 sideroad 30 ,2015-05-04,19.9,11.1,15.2,19.9,11.1,15.2,8.8,66,0.062,100,8.33,rain,0,0,49.3,28.1,245.6,1018.1,53.7,16.1,182.1,15.8,6,,2015-05-04T06:09:44,2015-05-04T20:27:05,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,71297099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999"
8159 sideroad 30 ,2015-05-05,16.4,4.9,11.3,16.4,4.3,11,3.5,60.1,0,0,0,,0,0,26.6,14.3,67.7,1025.2,58.9,16.2,199.1,17.2,7,,2015-05-05T06:08:23,2015-05-05T20:28:14,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-05-06,21.2,6.2,14.1,21.2,4.1,13.7,4.4,57.5,0,0,0,,0,0,33.5,20.3,95.5,1024.7,13.8,14.5,306.4,26.5,9,,2015-05-06T06:07:04,2015-05-06T20:29:24,0.59,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-05-07,26,7.4,17.2,26,6.8,17.1,7.7,56.6,0,0,0,,0,0,21.6,11,203.7,1021,4.6,16.2,305.5,26.5,9,,2015-05-07T06:05:47,2015-05-07T20:30:33,0.63,Clear,Clear conditions throughout the day.,clear-day,"71352099999,71297099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999"
8159 sideroad 30 ,2015-05-08,29.3,11.7,20.6,28.3,11.7,20.4,11.1,58.2,0.006,100,4.17,rain,0,0,43.5,28.6,204,1017.1,17.1,16.1,293.1,25.3,9,,2015-05-08T06:04:30,2015-05-08T20:31:42,0.66,Rain,Clear conditions throughout the day with afternoon rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-05-09,28.8,13.8,21.3,27.9,13.8,21.2,13.6,64.6,0.032,100,4.17,rain,0,0,51.8,34,218.6,1017.3,30.9,15.7,240.7,20.8,9,,2015-05-09T06:03:16,2015-05-09T20:32:50,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-05-10,26.8,15.7,19.8,27.3,15.7,19.8,16.2,81.2,0.346,100,16.67,rain,0,0,40,23.5,245.3,1017.9,66.6,9.7,202.7,17.6,7,,2015-05-10T06:02:02,2015-05-10T20:33:58,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-05-11,25.9,12.9,19.1,25.9,12.9,19.1,14.7,78.2,0.101,100,16.67,rain,0,0,47.8,34.3,175.4,1013.5,68.5,11,231.9,20.1,7,,2015-05-11T06:00:51,2015-05-11T20:35:05,0.75,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
8159 sideroad 30 ,2015-05-12,18.2,6.9,12.7,18.2,3.5,12,7.4,71.2,0.667,100,20.83,rain,0,0,63.8,48.3,264.9,1011.3,80.8,15.1,128.2,10.8,4,,2015-05-12T05:59:41,2015-05-12T20:36:12,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999"
